classif.auc,classif.acc,classif.logloss,learner_id,epoch,train.classif.auc,train.classif.acc,train.classif.logloss,valid.classif.auc,valid.classif.acc,valid.classif.logloss
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,1,0.57891233730681,0.499957837928999,0.697127933536348,0.606753482823871,0.500042162071001,0.695544341930311
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,2,0.617349640788681,0.499957837928999,0.695344194344281,0.643022719380005,0.500042162071001,0.69389491307349
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,3,0.654204574252318,0.499957837928999,0.693685992779243,0.67593204522203,0.500042162071001,0.692369692948086
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,4,0.68730402227369,0.499957837928999,0.692158240421206,0.704172334968857,0.500042162071001,0.690968765326937
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,5,0.715602689726121,0.499957837928999,0.690753041083589,0.728142562196788,0.500042162071001,0.68966918680589
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,6,0.739526470769764,0.499957837928999,0.689441501331229,0.748735927133247,0.500042162071001,0.688433008838613
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,7,0.759860584653077,0.499957837928999,0.688191861520222,0.766384751885507,0.500042162071001,0.687238626147242
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,8,0.777104875370354,0.499957837928999,0.686984729832736,0.781548179596843,0.500042162071001,0.686073715780941
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,9,0.791791938159736,0.499957837928999,0.6858060433579,0.794651293823454,0.500042162071001,0.684924197976912
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,10,0.804528744727163,0.499957837928999,0.68463949369864,0.805921106335026,0.500042162071001,0.683782399957635
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,11,0.815460535391111,0.499957837928999,0.683479578921984,0.815562998574759,0.500126486213003,0.682646242342656
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,12,0.824769368954779,0.500042162071001,0.682324742590641,0.823874661288428,0.50046378278101,0.681505347492029
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,13,0.832814997140132,0.500210810355005,0.681165451067653,0.83105992581694,0.50181296905304,0.680356277996528
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,14,0.839726533513354,0.501138375917025,0.679997595711557,0.837298504478373,0.503499451893077,0.679197124460481
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,15,0.845733734520664,0.502487562189055,0.678818373442983,0.842744326696715,0.507041065857155,0.678024566867869
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,16,0.850908502154642,0.505523231301122,0.677626941372157,0.847491479414784,0.51134159709925,0.676835561416723
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,17,0.855429268832392,0.510498355679231,0.676421329850089,0.851643222199058,0.516991314613374,0.675628509998039
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,18,0.859374961780735,0.516148073193355,0.67519757851184,0.855316879305623,0.523315625263513,0.67440092000408
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,19,0.862838487589369,0.521966438991483,0.673954526418547,0.858524240044575,0.531663715321697,0.673154205971705
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,20,0.865895104435653,0.529639935913652,0.672692347771235,0.861331944593371,0.543384771059954,0.671885860891008
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,21,0.868572074210365,0.539927481237878,0.671407169361346,0.863848329459026,0.555358799224218,0.670593812452389
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,22,0.870939194180034,0.552997723248166,0.67009765190015,0.866059415278662,0.569693903364533,0.669278088459422
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,23,0.873023612466463,0.5681760688085,0.668762938569158,0.867998138170714,0.583354414368834,0.667936703618703
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,24,0.874892722966572,0.582173876380808,0.667402069211473,0.869726573332495,0.596761952947129,0.666569104014885
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,25,0.876547151409726,0.597689518509149,0.66601422313042,0.871277927083757,0.612361919217472,0.665172765483709
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,26,0.878022521706409,0.612446243359474,0.664597716713666,0.872689117457082,0.623324057677713,0.663745866581515
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,27,0.879330907589159,0.623830002529724,0.663150974436239,0.873937049350422,0.634033223711949,0.662287367779857
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,28,0.880482235401094,0.63681592039801,0.661671972038476,0.87505864079636,0.645754279450207,0.660795524762232
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,29,0.881528796207625,0.646007251876212,0.660159131210765,0.876075024382114,0.657138038620457,0.659267598265999
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,30,0.882453154913241,0.657053714478455,0.65860930666974,0.876970599536904,0.666750990808669,0.657701488413162
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,31,0.883306678210425,0.668606121932709,0.657020164886994,0.877794656669408,0.678809343114934,0.656095840851443
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,32,0.88406823351196,0.678556370688928,0.655390025888669,0.878545275928163,0.686651488321106,0.654447472723024
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,33,0.884769405929696,0.688253647019142,0.65371634544776,0.879241300299753,0.696011468083312,0.652755377563707
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,34,0.885405559377877,0.696517412935323,0.651998328789529,0.87987304520013,0.703094696011468,0.651018114308198
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,35,0.886002149664794,0.704359558141496,0.650234931706348,0.880457575975633,0.711780082637659,0.64923252264329
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,36,0.886548937582643,0.712623324057678,0.648423042793745,0.880991351566897,0.719790876127835,0.647398333105368
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,37,0.887044117048935,0.72046546926385,0.646562240993863,0.88150060994392,0.725693566067965,0.645515612783933
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,38,0.887505805773036,0.72771734547601,0.644651961220892,0.881956396902412,0.732692469854119,0.643581953045321
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,39,0.887928983698897,0.732692469854119,0.64268823603153,0.882405855461636,0.737836242516232,0.641595229470257
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,40,0.888354678763343,0.740028670208281,0.640668851837723,0.882795514203061,0.743232987604351,0.639554695877208
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,41,0.888740056947061,0.744413525592377,0.638592892311343,0.883175260822487,0.748376760266464,0.637459166083761
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,42,0.889103420834,0.749051353402479,0.636460507248021,0.883511334376405,0.752845939792563,0.635308567510549
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,43,0.889440575193187,0.752677291508559,0.634271095784526,0.883835888821544,0.756724850324648,0.633100568934002
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,44,0.889756284100473,0.756977822750654,0.632023318811511,0.884164325632975,0.761025381566743,0.6308329543663
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,45,0.890056207562394,0.760097816004722,0.629715993159938,0.884482039718456,0.763723754110802,0.628504562297523
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,46,0.890353699212463,0.7636394299688,0.627346475539458,0.88478015709789,0.766843747364871,0.626113515921023
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,47,0.890629546314924,0.767012395648874,0.624912539917316,0.885065105718398,0.769289147482924,0.62365917978274
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,48,0.890908038546067,0.76954211990893,0.62241412984648,0.885350893385102,0.772662113162999,0.621139341104731
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,49,0.891178638054528,0.773336706299013,0.619848130537664,0.885635941553464,0.774517244287039,0.618552869443265
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,50,0.891449266005233,0.775782106417067,0.617213420395998,0.885924175253143,0.776625347837086,0.615898409649866
0.978565004417337,0.92692178017532,0.198746935390966,conv_logistic,51,0.891726364566425,0.777890209967114,0.614507977667635,0.886202752811018,0.779576692807151,0.613175954660613
